complex_id,band,name,lawd_cd,price_now,pred_log5y,base_factor,bear_factor,bull_factor,market_scenario_log,tier,emd_lead_months,market_scenario_note,dist_center_km,model,status
2764,84,목동힐스테이트,11470,2076000000,-0.003,1.1435,1.0169,1.3313,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,5.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.22,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
8140,84,미사 레스티아 아파트,41450,1148000000,-0.0338,1.105,0.9788,1.2999,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.6,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8148,59,미사강변 루나리움,41450,1086000000,-0.023,1.117,0.9895,1.3141,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.14,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8148,74,미사강변 루나리움,41450,1184300000,-0.026,1.1137,0.9866,1.3102,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.14,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8148,84,미사강변 루나리움,41450,1242000000,-0.0259,1.1138,0.9867,1.3103,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.14,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8143,74,미사강변 센텀팰리스,41450,1134500000,-0.0165,1.1243,0.9959,1.3226,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.72,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8143,84,미사강변 센텀팰리스,41450,1177500000,-0.0157,1.1252,0.9968,1.3238,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.72,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8151,59,미사강변골든센트로,41450,1133000000,-0.031,1.1081,0.9816,1.3036,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.48,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8151,74,미사강변골든센트로,41450,1204800000,-0.0339,1.1048,0.9787,1.2998,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.48,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8151,84,미사강변골든센트로,41450,1288500000,-0.0343,1.1044,0.9784,1.2993,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.48,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8170,59,미사강변센트리버,41450,1125600000,-0.0406,1.0975,0.9722,1.2911,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.87,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8170,74,미사강변센트리버,41450,1186500000,-0.0413,1.0967,0.9716,1.2903,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.87,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8170,84,미사강변센트리버,41450,1252000000,-0.0414,1.0967,0.9715,1.2902,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.87,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8142,59,미사강변스타힐스,41450,1049600000,-0.0227,1.1174,0.9899,1.3145,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.61,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8142,74,미사강변스타힐스,41450,1233000000,-0.0302,1.109,0.9825,1.3047,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.61,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8142,84,미사강변스타힐스,41450,1296500000,-0.0317,1.1073,0.981,1.3027,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.61,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8145,74,미사강변푸르지오,41450,1206000000,-0.0261,1.1135,0.9864,1.31,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.02,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8145,84,미사강변푸르지오,41450,1392900000,-0.0303,1.1089,0.9823,1.3045,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.02,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
5639,74,박달우성,41171,413000000,0.1399,1.3191,1.1731,1.5358,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.75,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5639,84,박달우성,41171,447000000,0.1444,1.3251,1.1785,1.5427,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.75,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
9558,59,반정아이파크캐슬5단지,41595,616500000,0.0071,1.1511,1.0197,1.3542,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.36,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9558,74,반정아이파크캐슬5단지,41595,729600000,0.0152,1.1605,1.028,1.3653,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.36,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9558,84,반정아이파크캐슬5단지,41595,780550000,-0.0019,1.1408,1.0106,1.3421,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.36,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
3886,59,반포리체,11650,3438000000,0.127,1.3022,1.1581,1.516,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.99,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3886,84,반포리체,11650,4224000000,0.0834,1.2466,1.1087,1.4513,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.99,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3884,84,반포미도아파트,11650,4061875000,0.1001,1.2676,1.1273,1.4758,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.46,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3883,59,반포자이,11650,3640000000,0.1257,1.3005,1.1566,1.5141,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.08,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3883,84,반포자이,11650,4788000000,0.11,1.2802,1.1386,1.4905,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.08,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2051,84,방학신동아1단지,11320,587900000,0.1109,1.2815,1.1397,1.4919,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.74,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2425,59,백련산 에스케이뷰 아이파크,11380,988000000,0.102,1.27,1.1295,1.4786,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.25,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2425,84,백련산 에스케이뷰 아이파크,11380,1159000000,0.0933,1.2591,1.1197,1.4659,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.25,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2432,59,백련산힐스테이트1차,11380,786800000,0.1341,1.3115,1.1663,1.5268,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.06,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2432,84,백련산힐스테이트1차,11380,865700000,0.1308,1.3072,1.1625,1.5219,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.06,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1964,59,벽산라이브파크,11305,593500000,0.0953,1.2616,1.122,1.4688,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.62,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1964,84,벽산라이브파크,11305,676400000,0.1222,1.296,1.1526,1.5088,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.62,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7270,74,별내아이파크2차아파트,41360,751300000,-0.0049,1.1413,1.015,1.3288,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.6,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7270,84,별내아이파크2차아파트,41360,802250000,-0.0018,1.1448,1.0181,1.3328,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.6,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7269,74,별내푸르지오,41360,575600000,-0.0386,1.1035,0.9814,1.2847,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.82,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7269,84,별내푸르지오,41360,622900000,-0.0288,1.1143,0.991,1.2973,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.82,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3488,59,보라매 sk뷰,11560,1701100000,-0.0007,1.1461,1.0193,1.3343,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.35,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3488,84,보라매 sk뷰,11560,1935000000,0.0116,1.1603,1.0319,1.3508,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.35,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1837,59,보문파크뷰자이아파트,11290,1221000000,0.0337,1.1863,1.055,1.3811,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.97,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1837,84,보문파크뷰자이아파트,11290,1341000000,0.0473,1.2025,1.0694,1.4,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.97,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
9485,74,봉담그대가3단지,41593,296400000,-0.0669,1.069,0.947,1.2577,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",19.16,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9485,84,봉담그대가3단지,41593,315700000,-0.0725,1.063,0.9417,1.2506,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",19.16,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9475,59,봉담한신더휴에듀파크아파트,41593,371900000,-0.1101,1.0238,0.907,1.2045,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",19.55,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9475,84,봉담한신더휴에듀파크아파트,41593,470000000,-0.132,1.0017,0.8874,1.1784,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",19.55,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
5946,59,부천범박힐스테이트1단지,41194,473800000,0.0364,1.1894,1.0578,1.3848,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.58,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5946,74,부천범박힐스테이트1단지,41194,493700000,0.0479,1.2032,1.07,1.4008,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.58,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5946,84,부천범박힐스테이트1단지,41194,522000000,0.0289,1.1806,1.0499,1.3745,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.58,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5944,74,부천범박힐스테이트3단지,41194,494800000,0.0752,1.2365,1.0997,1.4396,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.69,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5944,84,부천범박힐스테이트3단지,41194,541200000,0.04,1.1937,1.0616,1.3898,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.69,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5945,84,부천범박힐스테이트4단지,41194,544700000,0.0552,1.212,1.0779,1.411,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.86,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
471,59,부평 SK 뷰 해모로,28237,573600000,-0.0262,1.1175,0.9938,1.302,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.02,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
471,74,부평 SK 뷰 해모로,28237,648700000,-0.0258,1.1179,0.9942,1.3025,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.02,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
471,84,부평 SK 뷰 해모로,28237,732200000,0.0129,1.162,1.0334,1.3539,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.02,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
4538,59,북수원자이렉스비아,41111,758700000,-0.1516,0.9858,0.8768,1.1486,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.78,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
4538,74,북수원자이렉스비아,41111,920000000,-0.0989,1.0353,0.9172,1.218,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.78,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
