HOUSE_MANAGE_NO,PBLANC_NO,HOUSE_TY,MODEL_NO,RESIDE_SECD,RESIDE_SENM,SUBSCRPT_RANK_CODE,SUPLY_HSHLDCO,REQ_CNT,CMPET_RATE,HOUSE_NM,HSSPLY_ADRES,RCRIT_PBLANC_DE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
2026000374,2026000374,051.9927C,03,01,해당지역,1,1,99,99.00,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9927C,03,02,기타지역,1,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9927C,03,01,해당지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9927C,03,02,기타지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9909D,04,01,해당지역,1,2,398,199.00,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9909D,04,02,기타지역,1,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9909D,04,01,해당지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9909D,04,02,기타지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9953E,05,01,해당지역,1,1,77,77.00,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9953E,05,02,기타지역,1,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9953E,05,01,해당지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,051.9953E,05,02,기타지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9973A,06,01,해당지역,1,2,827,413.50,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9973A,06,02,기타지역,1,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9973A,06,01,해당지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9973A,06,02,기타지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9945B,07,01,해당지역,1,6,3388,564.67,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9945B,07,02,기타지역,1,6,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9945B,07,01,해당지역,2,6,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9945B,07,02,기타지역,2,6,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9903C,08,01,해당지역,1,1,241,241.00,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9903C,08,02,기타지역,1,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9903C,08,01,해당지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9903C,08,02,기타지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9987D,09,01,해당지역,1,1,190,190.00,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9987D,09,02,기타지역,1,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9987D,09,01,해당지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,059.9987D,09,02,기타지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9939A,10,01,해당지역,1,2,142,71.00,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9939A,10,02,기타지역,1,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9939A,10,01,해당지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9939A,10,02,기타지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9944B,11,01,해당지역,1,1,54,54.00,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9944B,11,02,기타지역,1,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9944B,11,01,해당지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9944B,11,02,기타지역,2,1,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9920C,12,01,해당지역,1,2,141,70.50,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9920C,12,02,기타지역,1,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9920C,12,01,해당지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,074.9920C,12,02,기타지역,2,2,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,084.9993A,13,01,해당지역,1,6,1117,186.17,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,084.9993A,13,02,기타지역,1,6,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,084.9993A,13,01,해당지역,2,6,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000374,2026000374,084.9993A,13,02,기타지역,2,6,0,-,더샵 신길센트럴시티(조합원 취소분),서울특별시 영등포구 신길동 413-8번지 일원,2026-08-07,서울,67
2026000372,2026000372,059.9883A,01,01,해당지역,1,2,481,240.50,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,059.9883A,01,02,기타지역,1,2,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,059.9883A,01,01,해당지역,2,2,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,059.9883A,01,02,기타지역,2,2,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9458A,02,01,해당지역,1,23,584,25.39,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9458A,02,02,기타지역,1,23,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9458A,02,01,해당지역,2,23,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9458A,02,02,기타지역,2,23,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9722B,03,01,해당지역,1,3,47,15.67,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9722B,03,02,기타지역,1,3,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9722B,03,01,해당지역,2,3,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000372,2026000372,084.9722B,03,02,기타지역,2,3,0,-,쌍용 더 플래티넘 서대문,서울특별시 서대문구 홍은동 355번지 일원,2026-08-14,서울,62
2026000371,2026000371,059.9390A,01,01,해당지역,1,44,78,1.77,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.9390A,01,02,기타지역,1,44,126,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.9390A,01,01,해당지역,2,44,20,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.9390A,01,02,기타지역,2,44,46,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.8977B,02,01,해당지역,1,86,14,(△72),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.8977B,02,02,기타지역,1,86,31,(△41),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.8977B,02,01,해당지역,2,86,5,(△36),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.8977B,02,02,기타지역,2,86,9,(△27),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.5027C,03,01,해당지역,1,28,13,(△15),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.5027C,03,02,기타지역,1,28,25,1.67,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.5027C,03,01,해당지역,2,28,3,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,059.5027C,03,02,기타지역,2,28,4,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.2889A,04,01,해당지역,1,32,8,(△24),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.2889A,04,02,기타지역,1,32,12,(△12),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.2889A,04,01,해당지역,2,32,9,(△3),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.2889A,04,02,기타지역,2,32,14,4.67,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.8211B,05,01,해당지역,1,64,11,(△53),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.8211B,05,02,기타지역,1,64,27,(△26),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.8211B,05,01,해당지역,2,64,12,(△14),용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,071.8211B,05,02,기타지역,2,64,24,1.71,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,084.7577A,06,01,해당지역,1,34,74,2.18,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,084.7577A,06,02,기타지역,1,34,197,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,084.7577A,06,01,해당지역,2,34,0,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000371,2026000371,084.7577A,06,02,기타지역,2,34,0,-,용인반도체클러스터 동일하이빌 파크밸리(D1-1블록),경기도 용인시 처인구 원삼면 용인 반도체 클러스터 일반산업단지 D1-1BL,2026-08-07,경기,589
2026000368,2026000368,084.6201A,01,01,해당지역,1,119,32,(△87),아르티엠 라 테라스,전북특별자치도 전주시 덕진구 우아동3가 752-41 일원,2026-08-14,전북,300
