complex_id,complex_name,lawd_cd,region,project_name,project_type,option_stage,option_stage_label,stage_verification,stage_source,stage_label_raw,match_meters,existing_far,existing_households,site_area,land_share,base_allowed_far,policy_allowed_far,upside_allowed_far,estimated_new_households,member_households,general_sale_units,general_sale_ratio,estimated_member_contribution,contribution_status,years_to_next_stage,years_to_completion,project_probability,probability_status,base_case_liquid_exit,project_case_liquid_exit,upside_case_liquid_exit,base_terminal_wealth,project_terminal_wealth,upside_terminal_wealth,net_project_upside,option_value,option_already_priced_ratio,option_data_confidence,option_research_status,option_research_priority
350,만수동동남아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,183.53271955455094,110,N/A,49.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
360,만수삼환2단지아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,229.84970354323556,660,N/A,30.844090909090905,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
352,만수신한5차아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,220.45783270584383,132,N/A,46.28030303030303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
387,만수주공10단지아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,99.77764799962836,420,N/A,71.75452380952382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
381,만수주공1단지,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,19.741228884642116,516,N/A,247.33779069767442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
380,만수주공3단지 아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,78.93899894468512,510,N/A,81.38078431372548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
383,만수주공5단지,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,147.12285520131377,900,N/A,39.242222222222225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
379,만수주공8단지아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,81.42509830474106,1440,N/A,57.53791666666667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1008,목화아파트,28290,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
463,미도 4차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,185.68225706149966,140,N/A,43.64714285714286,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
537,미도6차아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,224.79939439818318,222,N/A,29.75225225225225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
549,미도7,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,229.5012950705094,384,N/A,31.670572916666668,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
624,미도아파트,28245,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,205,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
769,미륭,28125,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,560,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
738,박촌아주아파트,28245,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,360.3882770207206,480,N/A,22.320833333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
121,벽산빌리지,28185,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,77.24550898203593,237,N/A,109.21940928270043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
729,병방아주아파트,28245,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,196.7473759381274,468,N/A,31.716666666666665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
603,부개 뉴서울 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,1140,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
614,부개 동아 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,195.04606554901073,384,N/A,31.0359375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
601,부개 성일 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,218.9178232636304,415,N/A,32.691807228915664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
615,부개 욱일 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,226.0255248125926,468,N/A,29.701282051282053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
611,부개 주공1단지 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,155.22534317252243,1044,N/A,43.53534482758621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
613,부개 현대 직장조합 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
616,부개대동아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
594,부개대진 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,202.78707689037674,258,N/A,29.176744186046513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
607,부개주공3단지아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,200.79713262957958,1724,N/A,31.759860788863108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
522,부평 경남1차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,297.579594017094,810,N/A,41.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
523,부평 경남2차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,311.1782648146856,690,N/A,41.527536231884056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
484,부평 대림 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,1470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
482,부평 동아1단지 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,181.0,2475,N/A,46.46141414141414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
483,부평 동아아파트2단지,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,234.16140700830798,2128,N/A,45.703007518796994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
481,부평 욱일 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,780,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
599,부평 한국 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,580,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
520,부평2주구 현대아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,151.70465099245584,1496,N/A,54.75802139037433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
514,부평경남3차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,430.9041883875607,916,N/A,30.36572052401747,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
548,부평삼익,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,214.92983918999406,375,N/A,33.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
806,북성동 선광아파트,28125,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1122,불로백두,28290,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
792,비취맨션1단지아파트,28125,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
794,비취맨션2단지 아파트,28125,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
793,비취맨션3단지 아파트,28125,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
524,산곡 경남4차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
513,산곡 경남5차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,345.0028320016183,308,N/A,32.10064935064935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
515,산곡 뉴서울2차아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,356.80247432586634,498,N/A,33.43574297188755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
534,산곡 무지개 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,374.29201101928373,330,N/A,27.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
512,산곡 우성4차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,207.64644226372621,494,N/A,57.55263157894737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
533,산곡 우성5차 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,392.3131881575728,299,N/A,27.337792642140467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
511,산곡 한양2단지 아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
526,산곡5차현대아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,1161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
532,산곡7차 한양아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,366.5692211317603,320,N/A,29.93125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
510,삼보,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,189.83413132694938,295,N/A,39.64745762711864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
356,삼부아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,185,N/A,13.286486486486487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
569,삼산삼보아파트,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
570,삼산현대,28237,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,391.3145179002855,330,N/A,27.593939393939394,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
662,삼천리열망1차2차아파트,28245,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,201.29999999999998,460,N/A,28.26086956521739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
656,삼환2차아파트,28245,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,156.28178630005468,144,N/A,52.078472222222224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
658,삼환아파트1단지,28245,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,166.82964699207992,276,N/A,48.53731884057971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
406,서창 태평1차 아파트,28200,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,282.5707523542376,435,N/A,36.71540229885058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
936,석남 동남 아파트,28275,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,360,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
938,석남 신동아 아파트,28275,인천,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
