emd_cd10,sido_cd,sgg_cd,ym,workplaces,insured,notice_amount,file
4163032027,41,41630,2026-0,89,1386,507643720, 내역_20260825
4163031021,41,41630,2026-0,77,1047,308264980, 내역_20260825
1174010900,11,11740,2026-0,469,10107,3706869760, 내역_20260825
4159134027,41,41591,2026-0,109,2077,850846140, 내역_20260825
4146125624,41,41461,2026-0,58,919,331377340, 내역_20260825
4115010500,41,41150,2026-0,244,4465,1359311800, 내역_20260825
4148035026,41,41480,2026-0,94,1218,406928720, 내역_20260825
1120010200,11,11200,2026-0,123,1259,403289040, 내역_20260825
4113111200,41,41131,2026-0,209,2560,1124702480, 내역_20260825
1114013300,11,11140,2026-0,64,593,194215980, 내역_20260825
1156011400,11,11560,2026-0,337,10654,3978131700, 내역_20260825
4150034028,41,41500,2026-0,58,1123,464629240, 내역_20260825
4146134024,41,41461,2026-0,42,835,318912460, 내역_20260825
4131010400,41,41310,2026-0,289,3112,975703420, 내역_20260825
1129012500,11,11290,2026-0,142,4661,1329155280, 내역_20260825
4117310100,41,41173,2026-0,426,6187,2125121440, 내역_20260825
1129013800,11,11290,2026-0,179,1852,560426780, 내역_20260825
4165032023,41,41650,2026-0,85,1288,422862100, 내역_20260825
1117012900,11,11170,2026-0,101,1768,700094640, 내역_20260825
4155034023,41,41550,2026-0,21,870,425986420, 내역_20260825
1111018000,11,11110,2026-0,6,37,15581720, 내역_20260825
1114013800,11,11140,2026-0,146,1568,530692680, 내역_20260825
4163011000,41,41630,2026-0,85,1687,571549760, 내역_20260825
1114017400,11,11140,2026-0,19,577,249586880, 내역_20260825
4129010700,41,41290,2026-0,166,6719,2258069120, 내역_20260825
4146310400,41,41463,2026-0,91,9649,3444108420, 내역_20260825
1129010700,11,11290,2026-0,31,351,101989820, 내역_20260825
1129010800,11,11290,2026-0,34,361,101475120, 내역_20260825
1129011900,11,11290,2026-0,35,771,233764980, 내역_20260825
4145010600,41,41450,2026-0,239,3227,935278980, 내역_20260825
4122032023,41,41220,2026-0,297,6994,2467714440, 내역_20260825
4161025925,41,41610,2026-0,60,473,164778280, 내역_20260825
2829010500,28,28290,2026-0,277,3548,1117948380, 내역_20260825
4155039027,41,41550,2026-0,43,414,142262020, 내역_20260825
1123011000,11,11230,2026-0,98,2187,514186360, 내역_20260825
1159010500,11,11590,2026-0,102,3339,832165700, 내역_20260825
4161025325,41,41610,2026-0,88,913,280461300, 내역_20260825
4161011400,41,41610,2026-0,89,1032,346742640, 내역_20260825
4165033021,41,41650,2026-0,42,471,174053740, 내역_20260825
4150025333,41,41500,2026-0,31,562,207824460, 내역_20260825
1120010400,11,11200,2026-0,111,1385,434914460, 내역_20260825
4136025925,41,41360,2026-0,166,1546,482475400, 내역_20260825
1165010400,11,11650,2026-0,9,66,21524360, 내역_20260825
4161012000,41,41610,2026-0,138,1491,476227340, 내역_20260825
2823710200,28,28237,2026-0,295,4878,1674682140, 내역_20260825
1120012200,11,11200,2026-0,303,22382,10831797940, 내역_20260825
1117010800,11,11170,2026-0,57,3902,1265318460, 내역_20260825
1120010600,11,11200,2026-0,54,2944,682893980, 내역_20260825
1117013600,11,11170,2026-0,19,206,56029860, 내역_20260825
1117011700,11,11170,2026-0,132,1531,559807980, 내역_20260825
4148011200,41,41480,2026-0,100,997,290193660, 내역_20260825
4157025623,41,41570,2026-0,138,1148,343297480, 내역_20260825
4159131023,41,41591,2026-0,74,678,235652820, 내역_20260825
1156010700,11,11560,2026-0,122,2499,841961260, 내역_20260825
1156011700,11,11560,2026-0,52,616,180537900, 내역_20260825
4159332021,41,41593,2026-0,184,2404,888032260, 내역_20260825
4146311700,41,41463,2026-0,119,2172,697497220, 내역_20260825
2823710500,28,28237,2026-0,301,3763,1163935340, 내역_20260825
1120011300,11,11200,2026-0,102,1297,378414340, 내역_20260825
1117012400,11,11170,2026-0,88,733,234799580, 내역_20260825
1117010700,11,11170,2026-0,148,21064,6358856500, 내역_20260825
4128510400,41,41285,2026-0,1368,15137,5201011000, 내역_20260825
2817710400,28,28177,2026-0,480,7275,2363402480, 내역_20260825
4117110300,41,41171,2026-0,133,2578,1096845100, 내역_20260825
1156010900,11,11560,2026-0,148,4133,1478320120, 내역_20260825
4146311600,41,41463,2026-0,540,6165,1966159400, 내역_20260825
4119210300,41,41192,2026-0,660,8462,2809363120, 내역_20260825
1114011600,11,11140,2026-0,13,2676,1390435040, 내역_20260825
4146311100,41,41463,2026-0,789,11637,4445301300, 내역_20260825
1156010600,11,11560,2026-0,23,278,94693220, 내역_20260825
4159510900,41,41595,2026-0,319,6551,2533002060, 내역_20260825
1156010500,11,11560,2026-0,99,5256,1867931480, 내역_20260825
4119610100,41,41196,2026-0,299,9548,2547316660, 내역_20260825
4113510200,41,41135,2026-0,527,10275,4075488800, 내역_20260825
1111015500,11,11110,2026-0,44,432,143080640, 내역_20260825
4127310900,41,41273,2026-0,215,3724,1146431060, 내역_20260825
4146125324,41,41461,2026-0,109,1171,373919300, 내역_20260825
4117310400,41,41173,2026-0,1428,24745,10138550660, 내역_20260825
1117013300,11,11170,2026-0,35,1025,347018500, 내역_20260825
1111017000,11,11110,2026-0,25,321,107698700, 내역_20260825
1111010700,11,11110,2026-0,71,2694,979586440, 내역_20260825
2829010900,28,28290,2026-0,250,2616,850127900, 내역_20260825
4128511100,41,41285,2026-0,313,3376,1084800080, 내역_20260825
4146125022,41,41461,2026-0,90,1334,502007380, 내역_20260825
4117110200,41,41171,2026-0,219,7802,3043627560, 내역_20260825
4148012000,41,41480,2026-0,245,3492,1201124200, 내역_20260825
4157034033,41,41570,2026-0,92,939,313044000, 내역_20260825
4148035023,41,41480,2026-0,61,741,265230380, 내역_20260825
4157025624,41,41570,2026-0,80,790,238962500, 내역_20260825
4148010100,41,41480,2026-0,262,4487,1351200840, 내역_20260825
4157025022,41,41570,2026-0,126,1634,505078540, 내역_20260825
2824510300,28,28245,2026-0,358,6267,2116457080, 내역_20260825
4139010500,41,41390,2026-0,108,948,296415260, 내역_20260825
4148032022,41,41480,2026-0,123,1655,518635380, 내역_20260825
4148011100,41,41480,2026-0,193,2024,642610740, 내역_20260825
1144011700,11,11440,2026-0,15,246,84355780, 내역_20260825
1165010900,11,11650,2026-0,120,2223,786805020, 내역_20260825
1126010300,11,11260,2026-0,172,1560,459300160, 내역_20260825
4161037024,41,41610,2026-0,11,71,21889160, 내역_20260825
4119210900,41,41192,2026-0,851,8502,2569286700, 내역_20260825
1111015800,11,11110,2026-0,15,141,43415040, 내역_20260825
4146125029,41,41461,2026-0,57,409,133375340, 내역_20260825
1129012400,11,11290,2026-0,30,273,85603540, 내역_20260825
1114014000,11,11140,2026-0,5,49,14931340, 내역_20260825
4157035023,41,41570,2026-0,150,2102,754495980, 내역_20260825
1114013600,11,11140,2026-0,62,758,282624040, 내역_20260825
1111011000,11,11110,2026-0,21,213,67499460, 내역_20260825
1111013000,11,11110,2026-0,43,564,162665080, 내역_20260825
4148026226,41,41480,2026-0,80,728,210152860, 내역_20260825
2827510900,28,28275,2026-0,599,8657,3119319220, 내역_20260825
4122025624,41,41220,2026-0,158,7428,3775986680, 내역_20260825
4159711400,41,41597,2026-0,86,1307,433470380, 내역_20260825
4117310300,41,41173,2026-0,449,10273,4086698640, 내역_20260825
1111015200,11,11110,2026-0,75,500,136134940, 내역_20260825
4161011900,41,41610,2026-0,170,1818,610023060, 내역_20260825
1156011500,11,11560,2026-0,70,1105,349905940, 내역_20260825
1114015200,11,11140,2026-0,49,358,122613320, 내역_20260825
1114013400,11,11140,2026-0,33,187,60155740, 내역_20260825
1129012900,11,11290,2026-0,38,782,310376220, 내역_20260825
4146125924,41,41461,2026-0,44,564,208300480, 내역_20260825
1111017100,11,11110,2026-0,36,272,81114100, 내역_20260825
1168011500,11,11680,2026-0,423,22456,8349287640, 내역_20260825
1114014600,11,11140,2026-0,25,384,112156940, 내역_20260825
1129013500,11,11290,2026-0,133,1454,424955020, 내역_20260825
4128510900,41,41285,2026-0,95,835,251742500, 내역_20260825
4111710300,41,41117,2026-0,718,15198,5597321160, 내역_20260825
1111015300,11,11110,2026-0,59,801,251797100, 내역_20260825
1111014000,11,11110,2026-0,31,434,160870780, 내역_20260825
1111017300,11,11110,2026-0,34,961,185588700, 내역_20260825
1156011900,11,11560,2026-0,82,711,235513380, 내역_20260825
2824510400,28,28245,2026-0,287,4825,1726690500, 내역_20260825
4111313500,41,41113,2026-0,198,2953,916242320, 내역_20260825
4141010300,41,41410,2026-0,267,5976,2049828200, 내역_20260825
4146135021,41,41461,2026-0,20,1139,559609140, 내역_20260825
2829010700,28,28290,2026-0,150,1967,600369300, 내역_20260825
4137010600,41,41370,2026-0,119,5464,2159348740, 내역_20260825
4159136021,41,41591,2026-0,88,1403,571400040, 내역_20260825
4159125622,41,41591,2026-0,162,1759,614055840, 내역_20260825
4113110300,41,41131,2026-0,137,2105,668356160, 내역_20260825
4163033024,41,41630,2026-0,15,256,86330520, 내역_20260825
2827510800,28,28275,2026-0,585,7667,2529918960, 내역_20260825
4145011300,41,41450,2026-0,225,1794,567394960, 내역_20260825
4127110700,41,41271,2026-0,96,1097,365074220, 내역_20260825
4143010100,41,41430,2026-0,215,4162,1610530540, 내역_20260825
4182033023,41,41820,2026-0,11,257,78846380, 내역_20260825
1117012700,11,11170,2026-0,37,388,107297760, 내역_20260825
4121010300,41,41210,2026-0,443,4228,1269342840, 내역_20260825
1156012000,11,11560,2026-0,43,324,105732540, 내역_20260825
4159125624,41,41591,2026-0,36,377,127047740, 내역_20260825
4150010900,41,41500,2026-0,67,811,254288920, 내역_20260825
4143010500,41,41430,2026-0,236,3639,1252606060, 내역_20260825
2812513500,28,28125,2026-0,336,5584,2014425160, 내역_20260825
4146126227,41,41461,2026-0,4,37,13982660, 내역_20260825
4159510500,41,41595,2026-0,371,9894,3534197120, 내역_20260825
1114012400,11,11140,2026-0,113,7204,3013686100, 내역_20260825
1168011100,11,11680,2026-0,110,1679,559095520, 내역_20260825
4122032022,41,41220,2026-0,39,759,304503860, 내역_20260825
4159710200,41,41597,2026-0,430,8137,2932503640, 내역_20260825
1111016200,11,11110,2026-0,63,647,219291820, 내역_20260825
4111312800,41,41113,2026-0,787,18949,7135666400, 내역_20260825
4136025623,41,41360,2026-0,123,1332,411952520, 내역_20260825
4150010100,41,41500,2026-0,88,1209,394075160, 내역_20260825
1114010200,11,11140,2026-0,201,6818,2910336540, 내역_20260825
4111514100,41,41115,2026-0,698,15383,5185218160, 내역_20260825
4122011300,41,41220,2026-0,118,1736,526787400, 내역_20260825
2823710400,28,28237,2026-0,970,27679,12525154980, 내역_20260825
4157010700,41,41570,2026-0,295,3620,1162350500, 내역_20260825
1120010500,11,11200,2026-0,466,7575,2933504920, 내역_20260825
4146125928,41,41461,2026-0,79,976,355560700, 내역_20260825
4163033026,41,41630,2026-0,100,1248,411122740, 내역_20260825
4127110500,41,41271,2026-0,103,1475,527920400, 내역_20260825
4113111500,41,41131,2026-0,459,15324,6177617460, 내역_20260825
1126010400,11,11260,2026-0,202,2266,677941360, 내역_20260825
4136025022,41,41360,2026-0,125,2062,753934060, 내역_20260825
1111010400,11,11110,2026-0,16,129,47044300, 내역_20260825
2817710300,28,28177,2026-0,394,5103,1702676020, 내역_20260825
4148025027,41,41480,2026-0,8,63,18426140, 내역_20260825
1121510700,11,11215,2026-0,202,3458,935954220, 내역_20260825
1120011800,11,11200,2026-0,99,1182,373357580, 내역_20260825
4136025629,41,41360,2026-0,129,1570,489471500, 내역_20260825
4128710400,41,41287,2026-0,481,8360,3055010720, 내역_20260825
4113510100,41,41135,2026-0,51,2791,1430347160, 내역_20260825
4167025025,41,41670,2026-0,13,438,151351120, 내역_20260825
4122025921,41,41220,2026-0,90,3048,1352054700, 내역_20260825
1150011100,11,11500,2026-0,13,3923,1746296720, 내역_20260825
4111113300,41,41111,2026-0,115,2983,924684880, 내역_20260825
4127111400,41,41271,2026-0,67,641,220899460, 내역_20260825
4165041023,41,41650,2026-0,29,397,141450840, 내역_20260825
4141010400,41,41410,2026-0,404,5871,1808637440, 내역_20260825
4155034022,41,41550,2026-0,51,2781,1288742000, 내역_20260825
4159125628,41,41591,2026-0,256,4433,1824733820, 내역_20260825
4111113500,41,41111,2026-0,133,3632,1405544280, 내역_20260825
4157025324,41,41570,2026-0,285,2837,947377660, 내역_20260825
1141010500,11,11410,2026-0,14,276,111009320, 내역_20260825
4155034038,41,41550,2026-0,44,1170,433236880, 내역_20260825
1111016100,11,11110,2026-0,20,181,50832140, 내역_20260825
4136011200,41,41360,2026-0,1254,13361,4405702140, 내역_20260825
1156011200,11,11560,2026-0,121,2614,808860680, 내역_20260825
4119610200,41,41196,2026-0,53,613,166657540, 내역_20260825
1156010100,11,11560,2026-0,50,727,218370840, 내역_20260825
4146125027,41,41461,2026-0,85,3850,1304835020, 내역_20260825
1111013200,11,11110,2026-0,46,526,179554960, 내역_20260825
4150035026,41,41500,2026-0,66,1473,617090900, 내역_20260825
2827511100,28,28275,2026-0,1091,14545,5298410460, 내역_20260825
1111014800,11,11110,2026-0,50,15016,8145942580, 내역_20260825
1114016500,11,11140,2026-0,122,1125,339547100, 내역_20260825
1129012200,11,11290,2026-0,15,154,52720980, 내역_20260825
4161025921,41,41610,2026-0,101,1098,371135940, 내역_20260825
4163031025,41,41630,2026-0,84,807,255234080, 내역_20260825
1111016500,11,11110,2026-0,45,568,195725160, 내역_20260825
4146110600,41,41461,2026-0,122,2326,874252860, 내역_20260825
2812514500,28,28125,2026-0,46,1115,482804660, 내역_20260825
4161011100,41,41610,2026-0,126,1476,471388380, 내역_20260825
4161011700,41,41610,2026-0,293,3388,1124237180, 내역_20260825
4148026223,41,41480,2026-0,29,272,84038940, 내역_20260825
4119510400,41,41195,2026-0,5,102,26880680, 내역_20260825
4122011400,41,41220,2026-0,94,982,351928140, 내역_20260825
2824510100,28,28245,2026-0,253,3638,1175763340, 내역_20260825
1129010100,11,11290,2026-0,94,925,290520240, 내역_20260825
1144011400,11,11440,2026-0,101,2733,829576620, 내역_20260825
4139013100,41,41390,2026-0,178,1762,574051620, 내역_20260825
4155035032,41,41550,2026-0,28,801,309250840, 내역_20260825
4161011000,41,41610,2026-0,203,2606,796461860, 내역_20260825
4183033027,41,41830,2026-0,3,27,9180420, 내역_20260825
1156012500,11,11560,2026-0,139,1989,663135320, 내역_20260825
4150011100,41,41500,2026-0,39,1359,660712060, 내역_20260825
1114012000,11,11140,2026-0,18,332,89912160, 내역_20260825
2871037023,28,28710,2026-0,17,143,40195740, 내역_20260825
2820010200,28,28200,2026-0,411,8214,2857817040, 내역_20260825
4148032023,41,41480,2026-0,40,734,242411140, 내역_20260825
4163025022,41,41630,2026-0,57,548,180929140, 내역_20260825
4122025041,41,41220,2026-0,64,8667,3867371500, 내역_20260825
4137010100,41,41370,2026-0,157,2380,706323260, 내역_20260825
4148032027,41,41480,2026-0,140,1576,539369620, 내역_20260825
4122011200,41,41220,2026-0,98,1722,498702060, 내역_20260825
4122025925,41,41220,2026-0,29,396,146232780, 내역_20260825
1129011500,11,11290,2026-0,76,769,255648340, 내역_20260825
1150011300,11,11500,2026-0,2,6957,3823527700, 내역_20260825
4150033021,41,41500,2026-0,20,424,159903500, 내역_20260825
1111010800,11,11110,2026-0,26,262,83175180, 내역_20260825
4159132031,41,41591,2026-0,18,107,42217740, 내역_20260825
4161025330,41,41610,2026-0,112,1151,380217240, 내역_20260825
1141011200,11,11410,2026-0,102,2857,603284320, 내역_20260825
1129013400,11,11290,2026-0,126,1762,534960080, 내역_20260825
4148032021,41,41480,2026-0,50,820,287366180, 내역_20260825
4128510100,41,41285,2026-0,302,3056,930495760, 내역_20260825
4148026222,41,41480,2026-0,64,674,207053420, 내역_20260825
1159010300,11,11590,2026-0,49,1102,288538140, 내역_20260825
4136025625,41,41360,2026-0,51,718,248711600, 내역_20260825
4146125321,41,41461,2026-0,69,963,287114020, 내역_20260825
4128111200,41,41281,2026-0,338,3993,1466531660, 내역_20260825
4128110300,41,41281,2026-0,84,923,287351020, 내역_20260825
1141011000,11,11410,2026-0,91,1186,307497260, 내역_20260825
1129010300,11,11290,2026-0,74,1837,379554240, 내역_20260825
4159125625,41,41591,2026-0,38,397,138824760, 내역_20260825
4148025322,41,41480,2026-0,37,1155,416405740, 내역_20260825
4161034022,41,41610,2026-0,11,74,21078040, 내역_20260825
4148035021,41,41480,2026-0,118,1070,349386140, 내역_20260825
1111013900,11,11110,2026-0,19,130,39422600, 내역_20260825
1141010800,11,11410,2026-0,8,69,20119640, 내역_20260825
1156012200,11,11560,2026-0,40,283,93889680, 내역_20260825
4146135024,41,41461,2026-0,35,813,328426740, 내역_20260825
4146125626,41,41461,2026-0,141,3265,1216155580, 내역_20260825
4165034023,41,41650,2026-0,67,1049,373820980, 내역_20260825
4146310200,41,41463,2026-0,622,8067,2689590600, 내역_20260825
4113510800,41,41135,2026-0,118,1426,467054720, 내역_20260825
4136010800,41,41360,2026-0,57,507,158900200, 내역_20260825
1114017000,11,11140,2026-0,20,22988,13161226060, 내역_20260825
4128510200,41,41285,2026-0,164,3029,932049540, 내역_20260825
1114015300,11,11140,2026-0,12,87,29010060, 내역_20260825
4165025028,41,41650,2026-0,36,339,116144340, 내역_20260825
1114015700,11,11140,2026-0,40,248,74184900, 내역_20260825
4119210200,41,41192,2026-0,206,3821,1187968840, 내역_20260825
4163011400,41,41630,2026-0,324,3358,1012783380, 내역_20260825
2823710100,28,28237,2026-0,634,9959,3080020740, 내역_20260825
4122031031,41,41220,2026-0,20,840,286149100, 내역_20260825
4161025329,41,41610,2026-0,169,2184,680296540, 내역_20260825
1114014100,11,11140,2026-0,4,117,41265040, 내역_20260825
4111710400,41,41117,2026-0,377,4031,1420600420, 내역_20260825
4111710100,41,41117,2026-0,298,143876,87256000020, 내역_20260825
4146134021,41,41461,2026-0,45,694,267573100, 내역_20260825
4111710500,41,41117,2026-0,596,9131,3094860040, 내역_20260825
1129010200,11,11290,2026-0,43,545,152822960, 내역_20260825
4148025324,41,41480,2026-0,74,858,292552380, 내역_20260825
4146125322,41,41461,2026-0,129,1224,413709540, 내역_20260825
4115010300,41,41150,2026-0,57,707,229525720, 내역_20260825
1129012700,11,11290,2026-0,16,166,43208400, 내역_20260825
4165010300,41,41650,2026-0,70,684,200169840, 내역_20260825
4159125334,41,41591,2026-0,78,1321,492993720, 내역_20260825
