bnhhSe,cddcCode,cddcNm,changeDate,creatDate,edcSport,edcSportNm,fondDate,fondType,insttCode,insttNm,latitude,lnmadr,longitude,operSttus,rdnmadr,referenceDate,schoolId,schoolNm,schoolSe
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7191000,부산광역시동래교육지원청,1983-03-01,공립,B554398,한국교육시설안전원,35.20362214,부산광역시 동래구 사직동 632-8,129.0559786,운영,부산광역시 동래구 쇠미로119번길 51,2026-03-20,B000012118,사직고등학교,고등학교
본교,7480000,울산광역시교육청,2025-10-25,2013-11-29,7501000,울산광역시강남교육지원청,2005-09-01,공립,B554398,한국교육시설안전원,35.53704915,울산광역시 남구 옥동 1396,129.2961437,운영,울산광역시 남구 거마로 17,2026-03-20,B000003556,남산초등학교,초등학교
본교,8000000,충청북도교육청,2025-10-25,2013-11-29,8011000,충청북도청주교육지원청,2004-03-01,공립,B554398,한국교육시설안전원,36.65262737,충청북도 청주시 흥덕구 봉명동 2553,127.4623839,운영,충청북도 청주시 흥덕구 덕암로68번길 9,2026-03-20,B000005290,봉덕초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7091300,서울특별시강남서초교육지원청,1979-04-11,공립,B554398,한국교육시설안전원,37.51226106,서울특별시 강남구 논현동 264-7,127.0395978,운영,서울특별시 강남구 선릉로115길 42,2026-03-20,B000002290,서울학동초등학교,초등학교
본교,8000000,충청북도교육청,2025-10-25,2013-11-29,8011000,충청북도청주교육지원청,1997-09-01,공립,B554398,한국교육시설안전원,36.62535256,충청북도 청주시 흥덕구 가경동 1513,127.4404514,운영,충청북도 청주시 흥덕구 경산로 82-12,2026-03-20,B000005273,경산초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8332000,전북특별자치도전주교육지원청,1972-03-01,사립,B554398,한국교육시설안전원,35.87414679,전북특별자치도 전주시 덕진구 여의동2가 685-1,127.0780105,운영,전북특별자치도 전주시 덕진구 쪽구름2길 22,2026-03-20,B000012983,우석고등학교,고등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9091000,경상남도김해교육지원청,2011-03-01,공립,B554398,한국교육시설안전원,35.18858742,경상남도 김해시 대청동 319-2,128.8025437,운영,경상남도 김해시 번화1로 8,2026-03-20,B000011100,대청중학교,중학교
본교,7430000,대전광역시교육청,2025-10-25,2013-11-29,7451000,대전광역시서부교육지원청,1980-03-07,공립,B554398,한국교육시설안전원,36.3364274,대전광역시 서구 괴정동 266-4,127.374561,운영,대전광역시 서구 동서대로997번길 57,2026-03-20,B000009022,대전서중학교,중학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7551000,경기도성남교육지원청,2004-03-01,공립,B554398,한국교육시설안전원,37.45921737,경기도 성남시 수정구 양지동 386,127.1608837,운영,경기도 성남시 수정구 논골로36번길 33,2026-03-20,B000003716,성남양지초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9151000,경상남도양산교육지원청,1924-10-05,공립,B554398,한국교육시설안전원,35.33153947,경상남도 양산시 물금읍 범어리 718-3,129.0058469,운영,경상남도 양산시 물금읍 동중6길 8,2026-03-20,B000007838,범어초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7781000,경기도시흥교육지원청,1953-11-17,공립,B554398,한국교육시설안전원,37.40570864,경기도 시흥시 포동 20-17,126.7711923,운영,경기도 시흥시 신현로202번길 31,2026-03-20,B000004106,포리초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7741000,경기도이천교육지원청,1954-04-13,공립,B554398,한국교육시설안전원,37.22700347,경기도 이천시 단월동 182-3,127.4522059,운영,경기도 이천시 단월로 98,2026-03-20,B000004361,이천단월초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9131000,경상남도함안교육지원청,1922-10-02,공립,B554398,한국교육시설안전원,35.35163433,경상남도 함안군 대산면 구혜리 229,128.4311216,운영,경상남도 함안군 대산면 대산중앙3길 8,2026-03-20,B000007790,대산초등학교,초등학교
본교,9300000,세종특별자치시교육청,2025-10-25,2013-11-29,9300000,세종특별자치시교육청,2015-03-01,공립,B554398,한국교육시설안전원,36.51462797,세종특별자치시 고운동 1398,127.2403134,운영,세종특별자치시 만남로 174,2026-03-20,B000024290,온빛초등학교,초등학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7251000,대구광역시동부교육지원청,1994-05-08,공립,B554398,한국교육시설안전원,35.84396065,대구광역시 수성구 매호동 1332,128.7022006,운영,대구광역시 수성구 천을로 106,2026-03-20,B000008653,매호중학교,중학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7251000,대구광역시동부교육지원청,1952-11-01,사립,B554398,한국교육시설안전원,35.85447266,대구광역시 수성구 만촌동 1070,128.6447837,운영,대구광역시 수성구 달구벌대로522길 78,2026-03-20,B000012204,오성고등학교,고등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7922000,강원특별자치도정선교육지원청,1968-03-20,공립,B554398,한국교육시설안전원,37.20294319,강원특별자치도 정선군 고한읍 고한리 74,128.8533378,운영,강원특별자치도 정선군 고한읍 고한4길 11,2026-03-20,B000005135,고한초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8362000,전북특별자치도정읍교육지원청,1969-03-05,공립,B554398,한국교육시설안전원,35.60478126,전북특별자치도 정읍시 칠보면 시산리 625,126.9919605,운영,전북특별자치도 정읍시 칠보면 건흥길 26-5,2026-03-20,B000011632,칠보고등학교,고등학교
본교,7310000,인천광역시교육청,2025-10-25,2013-11-29,7351000,인천광역시강화교육지원청,1964-03-26,공립,B554398,한국교육시설안전원,37.76056025,인천광역시 강화군 강화읍 대산리 1239,126.490173,운영,인천광역시 강화군 강화읍 대월로 216,2026-03-20,B000003177,대월초등학교,초등학교
분교,9010000,경상남도교육청,2025-10-25,2013-11-29,9151000,경상남도양산교육지원청,1934-04-01,공립,B554398,한국교육시설안전원,35.48742021,경상남도 양산시 원동면 선리 1424,128.9852008,운영,경상남도 양산시 원동면 배내로 431-1,2026-03-20,B000007851,원동초등학교이천분교장,초등학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7211000,부산광역시해운대교육지원청,1928-04-15,공립,B554398,한국교육시설안전원,35.32321474,부산광역시 기장군 정관읍 용수리 1393,129.171850,운영,부산광역시 기장군 정관읍 정관로 530,2026-03-20,B000002731,정관초등학교,초등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8501000,전라남도목포교육지원청,1977-03-08,공립,B554398,한국교육시설안전원,34.79100802,전라남도 목포시 산정동 1367,126.4008226,운영,전라남도 목포시 남해로39번길 8,2026-03-20,B000006401,목포삼학초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8432000,전북특별자치도임실교육지원청,1954-09-15,공립,B554398,한국교육시설안전원,35.54753286,전북특별자치도 임실군 오수면 오수리 455,127.3281427,운영,전북특별자치도 임실군 오수면 충효로 2099-23,2026-03-20,B000011647,전북펫고등학교,고등학교
분교,9290000,제주특별자치도교육청,2025-10-25,2013-11-29,9296000,제주특별자치도제주시교육지원청,1925-06-30,공립,B554398,한국교육시설안전원,33.94464889,제주특별자치도 제주시 추자면 신양리 486,126.3252092,운영,제주특별자치도 제주시 추자면 추자로 553-10,2026-03-20,B000008037,추자초등학교신양분교장,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7781000,경기도시흥교육지원청,1997-03-01,공립,B554398,한국교육시설안전원,37.38681999,경기도 시흥시 논곡동 160-37,126.8588871,운영,경기도 시흥시 목감초등길 49,2026-03-20,B000004092,목감초등학교,초등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7952000,강원특별자치도양구교육지원청,1983-04-12,공립,B554398,한국교육시설안전원,38.1113939,강원특별자치도 양구군 국토정중앙면 용하리 64,128.0391745,운영,강원특별자치도 양구군 국토정중앙면 정중앙로658번길 19,2026-03-20,B000009872,용하중학교,중학교
본교,8140000,충청남도교육청,2025-10-25,2013-11-29,8181000,충청남도아산교육지원청,1917-05-10,공립,B554398,한국교육시설안전원,36.92723184,충청남도 아산시 둔포면 둔포리 388,127.0388142,운영,충청남도 아산시 둔포면 둔포중앙로161번길 7,2026-03-20,B000005675,둔포초등학교,초등학교
본교,7380000,광주광역시교육청,2025-10-25,2013-11-29,7401000,광주광역시서부교육지원청,1954-06-01,공립,B554398,한국교육시설안전원,35.14276897,광주광역시 광산구 송정동 710-3,126.800772,운영,광주광역시 광산구 상무대로 312,2026-03-20,B000011451,광주소프트웨어마이스터고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7551000,경기도성남교육지원청,1970-03-02,공립,B554398,한국교육시설안전원,37.43890676,경기도 성남시 중원구 중앙동 2970,127.1496107,운영,경기도 성남시 중원구 광명로184번길 23,2026-03-20,B000003734,성남제일초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7751000,경기도용인교육지원청,2010-06-01,공립,B554398,한국교육시설안전원,37.32017186,경기도 용인시 수지구 성복동 772,127.0650769,운영,경기도 용인시 수지구 성복2로 210,2026-03-20,B000004003,성서초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9161000,경상남도고성교육지원청,1972-03-01,공립,B554398,한국교육시설안전원,35.04641801,경상남도 고성군 동해면 양촌리 814,128.4474265,운영,경상남도 고성군 동해면 동해로 1613,2026-03-20,B000011184,동해중학교,중학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7602000,경기도동두천양주교육지원청,1960-03-01,사립,B554398,한국교육시설안전원,37.90471471,경기도 동두천시 생연동 451,127.0592539,운영,경기도 동두천시 평화로2434번길 8,2026-03-20,B000009685,동두천중학교,중학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8721000,전라남도신안교육지원청,1978-03-17,공립,B554398,한국교육시설안전원,34.7044768,전라남도 신안군 도초면 수항리 1468,125.951752,운영,전라남도 신안군 도초면 서남문로 1493,2026-03-20,B000013157,도초고등학교,고등학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7271000,대구광역시남부교육지원청,1963-03-16,공립,B554398,한국교육시설안전원,35.84075539,대구광역시 달서구 본리동 156-1,128.545887,운영,대구광역시 달서구 대명천로 120,2026-03-20,B000011411,대구제일여자상업고등학교,고등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7822000,강원특별자치도원주교육지원청,2025-03-01,공립,B554398,한국교육시설안전원,37.37757004,강원특별자치도 원주시 지정면 가곡리 1593-1,127.8813954,운영,강원특별자치도 원주시 지정면 신지정로 124,2026-03-20,B000026202,섬강고등학교,고등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8851000,경상북도경산교육지원청,1994-03-01,공립,B554398,한국교육시설안전원,35.81897414,경상북도 경산시 사정동 59,128.7303219,운영,경상북도 경산시 경산로 112,2026-03-20,B000010853,장산중학교,중학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9022000,경상남도창원교육지원청,2002-09-01,공립,B554398,한국교육시설안전원,35.23141529,경상남도 창원시 마산회원구 내서읍 삼계리 503,128.4944201,운영,경상남도 창원시 마산회원구 내서읍 삼계숲길 246,2026-03-20,B000007529,안계초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7031000,서울특별시서부교육지원청,1964-12-03,사립,B554398,한국교육시설안전원,37.56511029,서울특별시 서대문구 충정로2가 70-2,126.9628606,운영,서울특별시 서대문구 경기대로9길 10,2026-03-20,B000001926,경기초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8342000,전북특별자치도군산교육지원청,1948-11-11,공립,B554398,한국교육시설안전원,35.98422417,전북특별자치도 군산시 서수면 서수리 1085-1,126.8698947,운영,전북특별자치도 군산시 서수면 항쟁로 138,2026-03-20,B000010265,임피중학교,중학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7130000,서울특별시강동송파교육지원청,1974-06-07,공립,B554398,한국교육시설안전원,37.5385062,서울특별시 강동구 길동 362,127.1449729,운영,서울특별시 강동구 양재대로116길 69,2026-03-20,B000002169,서울길동초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8332000,전북특별자치도전주교육지원청,1989-11-01,공립,B554398,한국교육시설안전원,35.84208627,전북특별자치도 전주시 덕진구 인후동1가 750-1,127.1559492,운영,전북특별자치도 전주시 덕진구 견훤로 336,2026-03-20,B000006016,전주북일초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7081300,서울특별시강서양천교육지원청,1983-10-24,공립,B554398,한국교육시설안전원,37.51652866,서울특별시 양천구 신월동 587,126.8447962,운영,서울특별시 양천구 남부순환로83길 44,2026-03-20,B000002207,서울신남초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9111000,경상남도거제교육지원청,2007-09-01,공립,B554398,한국교육시설안전원,34.86193346,경상남도 거제시 문동동 601,128.6441424,운영,경상남도 거제시 거제중앙로 1548,2026-03-20,B000007732,삼룡초등학교,초등학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7171000,부산광역시서부교육지원청,1896-03-01,공립,B554398,한국교육시설안전원,35.11139514,부산광역시 중구 영주동 582-2,129.0355665,운영,부산광역시 중구 대영로226번길 15,2026-03-20,B000002434,봉래초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8352000,전북특별자치도익산교육지원청,1921-04-01,공립,B554398,한국교육시설안전원,35.97365679,전북특별자치도 익산시 신용동 670-2,126.9442257,운영,전북특별자치도 익산시 계문길 79-8,2026-03-20,B000006094,이리계문초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7132000,서울특별시동작관악교육지원청,1968-03-01,공립,B554398,한국교육시설안전원,37.48459498,서울특별시 동작구 사당동 324-18,126.9754874,운영,서울특별시 동작구 사당로23길 57-14,2026-03-20,B000002318,서울남성초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,2014-03-01,공립,B554398,한국교육시설안전원,37.63190171,경기도 고양시 덕양구 도내동 988,126.8686434,운영,경기도 고양시 덕양구 도래울로 57,2026-03-20,B000022535,도래울중학교,중학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7191000,부산광역시동래교육지원청,1908-05-01,공립,B554398,한국교육시설안전원,35.27279359,부산광역시 금정구 청룡동 46,129.0917544,운영,부산광역시 금정구 팔송로 6,2026-03-20,B000002590,청룡초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9091000,경상남도김해교육지원청,1995-03-04,공립,B554398,한국교육시설안전원,35.23492485,경상남도 김해시 내동 1146-6,128.870475,운영,경상남도 김해시 내외로 117,2026-03-20,B000011090,임호중학교,중학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9171000,경상남도남해교육지원청,1965-12-31,사립,B554398,한국교육시설안전원,34.80280046,경상남도 남해군 이동면 무림리 1240-1,127.951543,운영,경상남도 남해군 이동면 무림로 46-2,2026-03-20,B000013397,남해고등학교,고등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7882000,강원특별자치도홍천교육지원청,1930-04-01,공립,B554398,한국교육시설안전원,37.81544735,강원특별자치도 홍천군 내촌면 도관리 443-1,128.085196,운영,강원특별자치도 홍천군 내촌면 내촌길 21,2026-03-20,B000005042,내촌초등학교,초등학교
본교,8140000,충청남도교육청,2025-10-25,2013-11-29,8291000,충청남도당진교육지원청,1979-03-10,공립,B554398,한국교육시설안전원,36.85241021,충청남도 당진시 순성면 봉소리 483-1,126.706178,운영,충청남도 당진시 순성면 틀모시로 146,2026-03-20,B000010208,순성중학교,중학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7541000,경기도수원교육지원청,1990-03-15,사립,B554398,한국교육시설안전원,37.30473311,경기도 수원시 장안구 천천동 555,126.9742361,운영,경기도 수원시 장안구 서부로2198번길 22,2026-03-20,B000012450,영생고등학교,고등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8462000,전북특별자치도부안교육지원청,1922-04-30,공립,B554398,한국교육시설안전원,35.70784637,전북특별자치도 부안군 상서면 통정리 416-2,126.6599137,운영,전북특별자치도 부안군 상서면 고인돌로 314,2026-03-20,B000006369,상서초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8352000,전북특별자치도익산교육지원청,1976-03-01,공립,B554398,한국교육시설안전원,35.92708238,전북특별자치도 익산시 왕궁면 온수리 202-4,127.0755188,운영,전북특별자치도 익산시 왕궁면 학호길 12,2026-03-20,B000006141,왕궁남초등학교,초등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7812000,강원특별자치도춘천교육지원청,2021-03-01,공립,B554398,한국교육시설안전원,37.85617539,강원특별자치도 춘천시 퇴계동 1238,127.731984,운영,강원특별자치도 춘천시 안마산로 123,2026-03-20,B000027070,퇴계초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9051000,경상남도진주교육지원청,1984-03-02,공립,B554398,한국교육시설안전원,35.21571985,경상남도 진주시 초전동 1225-1,128.1143969,운영,경상남도 진주시 대신로 614,2026-03-20,B000013323,명신고등학교,고등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8821000,경상북도영천교육지원청,1947-11-10,사립,B554398,한국교육시설안전원,36.06838306,경상북도 영천시 화남면 삼창리 86,128.897874,운영,경상북도 영천시 화남면 천문로 1709,2026-03-20,B000011727,영천전자고등학교,고등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7091300,서울특별시강남서초교육지원청,1990-04-06,공립,B554398,한국교육시설안전원,37.47591562,서울특별시 강남구 개포동 1273,127.0525106,운영,서울특별시 강남구 개포로22길 87,2026-03-20,B000002304,서울포이초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7569000,경기도안양과천교육지원청,1912-04-01,공립,B554398,한국교육시설안전원,37.43687633,경기도 과천시 중앙동 75,126.9937959,운영,경기도 과천시 온온사로 10,2026-03-20,B000003877,과천초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7051000,서울특별시북부교육지원청,1985-12-08,공립,B554398,한국교육시설안전원,37.68154186,서울특별시 도봉구 도봉동 585,127.0428342,운영,서울특별시 도봉구 도봉로169가길 33,2026-03-20,B000008191,북서울중학교,중학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7171000,부산광역시서부교육지원청,1981-12-29,공립,B554398,한국교육시설안전원,35.09388695,부산광역시 사하구 감천동 824-13,128.9936902,운영,부산광역시 사하구 사하로 134,2026-03-20,B000002471,옥천초등학교,초등학교
본교,8140000,충청남도교육청,2025-10-25,2013-11-29,8191000,충청남도서산교육지원청,1971-03-09,공립,B554398,한국교육시설안전원,36.66963853,충청남도 서산시 고북면 가구리 624-27,126.5340292,운영,충청남도 서산시 고북면 고북1로 320-1,2026-03-20,B000010098,고북중학교,중학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8372000,전북특별자치도남원교육지원청,1980-04-21,공립,B554398,한국교육시설안전원,35.42390146,전북특별자치도 남원시 월락동 428,127.402738,운영,전북특별자치도 남원시 용성로 299,2026-03-20,B000010314,남원한빛중학교,중학교
본교,8140000,충청남도교육청,2025-10-25,2013-11-29,8231000,충청남도부여교육지원청,1909-04-01,공립,B554398,한국교육시설안전원,36.21772249,충청남도 부여군 홍산면 북촌리 148,126.7618269,운영,충청남도 부여군 홍산면 홍산로111번길 7,2026-03-20,B000005804,홍산초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7121200,서울특별시성북강북교육지원청,1955-03-15,사립,B554398,한국교육시설안전원,37.59767468,서울특별시 성북구 돈암동 45-88,127.0191869,운영,서울특별시 성북구 북악산로 870,2026-03-20,B000008443,고명중학교,중학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7051000,서울특별시북부교육지원청,1994-03-01,공립,B554398,한국교육시설안전원,37.65563822,서울특별시 노원구 중계동 358-3,127.0752409,운영,서울특별시 노원구 덕릉로76길 23,2026-03-20,B000008220,중계중학교,중학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7211000,부산광역시해운대교육지원청,2015-03-01,공립,B554398,한국교육시설안전원,35.32689908,부산광역시 기장군 정관읍 용수리 1305,129.1785529,운영,부산광역시 기장군 정관읍 정관5로 100,2026-03-20,B000022709,가동초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8382000,전북특별자치도김제교육지원청,1963-05-10,공립,B554398,한국교육시설안전원,35.84412437,전북특별자치도 김제시 용지면 신정리 140-82,126.9898157,운영,전북특별자치도 김제시 용지면 금백로 845-7,2026-03-20,B000006240,비룡초등학교,초등학교
본교,8140000,충청남도교육청,2025-10-25,2013-11-29,8271000,충청남도예산교육지원청,1956-02-28,사립,B554398,한국교육시설안전원,36.603915,충청남도 예산군 신양면 신양리 318-1,126.8709326,운영,충청남도 예산군 신양면 청신로 402,2026-03-20,B000010185,신양중학교,중학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9051000,경상남도진주교육지원청,1925-07-01,공립,B554398,한국교육시설안전원,35.18935277,경상남도 진주시 사봉면 사곡리 993-1,128.2691482,운영,경상남도 진주시 사봉면 사군로 99,2026-03-20,B000007586,사봉초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7701000,경기도연천교육지원청,1944-04-01,공립,B554398,한국교육시설안전원,38.02807757,경기도 연천군 청산면 궁평리 496-1,127.1045649,운영,경기도 연천군 청산면 궁평로45번길 52,2026-03-20,B000004812,궁평초등학교,초등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8591000,전라남도고흥교육지원청,1939-09-01,공립,B554398,한국교육시설안전원,34.60371858,전라남도 고흥군 영남면 양사리 528,127.4550231,운영,전라남도 고흥군 영남면 팔영로 1075,2026-03-20,B000006628,영남초등학교,초등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7812000,강원특별자치도춘천교육지원청,1985-03-05,공립,B554398,한국교육시설안전원,37.87595864,강원특별자치도 춘천시 후평동 486-5,127.7488513,운영,강원특별자치도 춘천시 서부대성로239번길 58,2026-03-20,B000009726,후평중학교,중학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7132000,서울특별시동작관악교육지원청,1992-03-01,공립,B554398,한국교육시설안전원,37.48280761,서울특별시 동작구 사당동 236-21,126.9649643,운영,서울특별시 동작구 솔밭로 47,2026-03-20,B000002312,서울행림초등학교,초등학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7191000,부산광역시동래교육지원청,2003-03-05,공립,B554398,한국교육시설안전원,35.26378066,부산광역시 금정구 구서동 915,129.0833789,운영,부산광역시 금정구 금샘로 455-1,2026-03-20,B000011819,부산과학고등학교,고등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7134000,서울특별시성동광진교육지원청,1972-11-23,공립,B554398,한국교육시설안전원,37.55782735,서울특별시 광진구 중곡동 135-1,127.0835274,운영,서울특별시 광진구 천호대로113길 10,2026-03-20,B000002380,서울용마초등학교,초등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8551000,전라남도광양교육지원청,1989-03-08,사립,B554398,한국교육시설안전원,34.93404133,전라남도 광양시 금호동 624-11,127.7205274,운영,전라남도 광양시 금호로 40,2026-03-20,B000006560,광양제철남초등학교,초등학교
본교,7430000,대전광역시교육청,2025-10-25,2013-11-29,7451000,대전광역시서부교육지원청,2005-09-01,공립,B554398,한국교육시설안전원,36.4292747,대전광역시 유성구 송강동 162,127.3823802,운영,대전광역시 유성구 와룡로 37,2026-03-20,B000003485,대전두리초등학교,초등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8711000,전라남도진도교육지원청,1982-03-10,공립,B554398,한국교육시설안전원,34.4080872,전라남도 진도군 임회면 석교리 269,126.1907454,운영,전라남도 진도군 임회면 석교길 20-4,2026-03-20,B000011898,진도국악고등학교,고등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8352000,전북특별자치도익산교육지원청,1972-03-06,공립,B554398,한국교육시설안전원,35.96712764,전북특별자치도 익산시 왕궁면 흥암리 91-1,127.0909328,운영,전북특별자치도 익산시 왕궁면 왕궁로 556,2026-03-20,B000010290,왕궁중학교,중학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8412000,전북특별자치도무주교육지원청,1951-09-25,공립,B554398,한국교육시설안전원,36.01371751,전북특별자치도 무주군 무주읍 읍내리 472-7,127.6633474,운영,전북특별자치도 무주군 무주읍 한수로 32,2026-03-20,B000013041,무주고등학교,고등학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7251000,대구광역시동부교육지원청,1958-04-01,공립,B554398,한국교육시설안전원,35.87162754,대구광역시 동구 신천동 185-1,128.6210089,운영,대구광역시 동구 송라로6길 5,2026-03-20,B000002743,대구신천초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7051000,서울특별시북부교육지원청,1993-03-01,공립,B554398,한국교육시설안전원,37.64573547,서울특별시 노원구 하계동 288-3,127.0734572,운영,서울특별시 노원구 한글비석로5길 45,2026-03-20,B000008207,불암중학교,중학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7051000,서울특별시북부교육지원청,1983-10-10,사립,B554398,한국교육시설안전원,37.64055021,서울특별시 노원구 하계동 산16-38,127.0736197,운영,서울특별시 노원구 노원로16길 2,2026-03-20,B000011977,혜성여자고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7541000,경기도수원교육지원청,2004-03-01,공립,B554398,한국교육시설안전원,37.29451623,경기도 수원시 권선구 입북동 230-3,126.9601632,운영,경기도 수원시 권선구 율전로 10,2026-03-20,B000003646,입북초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,2004-03-01,공립,B554398,한국교육시설안전원,37.66870419,경기도 고양시 일산서구 대화동 882,126.7354821,운영,경기도 고양시 일산서구 고양대로255번길 27,2026-03-20,B000004511,고양한내초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7121200,서울특별시성북강북교육지원청,1974-06-05,공립,B554398,한국교육시설안전원,37.63234717,서울특별시 강북구 수유동 466-52,127.011421,운영,서울특별시 강북구 인수봉로37길 24,2026-03-20,B000002430,서울유현초등학교,초등학교
본교,9290000,제주특별자치도교육청,2025-10-25,2013-11-29,9296000,제주특별자치도제주시교육지원청,1946-02-10,사립,B554398,한국교육시설안전원,33.4833337,제주특별자치도 제주시 아라일동 2360,126.5397621,운영,제주특별자치도 제주시 구산로 50,2026-03-20,B000011258,제주여자중학교,중학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9022000,경상남도창원교육지원청,1949-05-28,사립,B554398,한국교육시설안전원,35.19793722,경상남도 창원시 마산합포구 완월동 206-1,128.5598321,운영,경상남도 창원시 마산합포구 완월남로 20,2026-03-20,B000011018,성지여자중학교,중학교
본교,7430000,대전광역시교육청,2025-10-25,2013-11-29,7451000,대전광역시서부교육지원청,2012-03-01,공립,B554398,한국교육시설안전원,36.34416827,대전광역시 유성구 계산동 254,127.2994545,운영,대전광역시 유성구 학하서로 74,2026-03-20,B000003455,대전계산초등학교,초등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8362000,전북특별자치도정읍교육지원청,1970-03-05,사립,B554398,한국교육시설안전원,35.56034415,전북특별자치도 정읍시 상동 84,126.8753952,운영,전북특별자치도 정읍시 학산로 89,2026-03-20,B000010299,학산중학교,중학교
